"","vegdv","treatments"
"X5_3_3_10_EP",7.90960630629637,"5_3_3EP_228"
"X5_3_3_2_EP",5.34297508353081,"5_3_3EP_228"
"X5_3_3_3_EP",8.32910931425841,"5_3_3EP_228"
"X5_3_3_4_EP",8.31033676342179,"5_3_3EP_228"
"X5_3_3_5_EP",7.69324753069904,"5_3_3EP_228"
"X5_3_3_6_EP",8.3106059895635,"5_3_3EP_228"
"X5_3_3_7_EP",8.33593619451612,"5_3_3EP_228"
"X5_3_3_8_EP",8.0576784894361,"5_3_3EP_228"
"X5_3_3_9_EP",8.04073002377789,"5_3_3EP_228"
"X5_3_4_1_EP",5.36067125629216,"5_3_4EP_229"
"X5_3_4_10_EP",1.5747118399442,"5_3_4EP_229"
"X5_3_4_2_EP",0.653532404855646,"5_3_4EP_229"
"X5_3_4_3_EP",7.91549810330333,"5_3_4EP_229"
"X5_3_4_4_EP",2.44027534590312,"5_3_4EP_229"
"X5_3_4_5_EP",8.06491276089876,"5_3_4EP_229"
"X5_3_4_6_EP",2.29448079837551,"5_3_4EP_229"
"X5_3_4_7_EP",0.755762352862084,"5_3_4EP_229"
"X5_3_4_8_EP",3.80796758091982,"5_3_4EP_229"
"X5_3_4_9_EP",7.37488646074866,"5_3_4EP_229"
"X5_3_5_1_EP",6.83856957837755,"5_3_5EP_230"
"X5_3_5_10_EP",3.38363525696937,"5_3_5EP_230"
"X5_3_5_2_EP",8.34661469783412,"5_3_5EP_230"
"X5_3_5_3_EP",1.21467997903499,"5_3_5EP_230"
"X5_3_5_4_EP",4.33572631129005,"5_3_5EP_230"
"X5_3_5_5_EP",6.80342852735717,"5_3_5EP_230"
"X5_3_5_6_EP",1.36583198586811,"5_3_5EP_230"
"X5_3_5_7_EP",2.91286264818982,"5_3_5EP_230"
"X5_3_5_8_EP",5.10246858604753,"5_3_5EP_230"
"X5_3_5_9_EP",5.36067125629216,"5_3_5EP_230"
"X5_3_6_1_EP",6.98156924822098,"5_3_6EP_231"
"X5_3_6_10_EP",1.72825328973075,"5_3_6EP_231"
"X5_3_6_2_EP",8.13716166903602,"5_3_6EP_231"
"X5_3_6_3_EP",7.58988299372096,"5_3_6EP_231"
"X5_3_6_4_EP",5.79335652968409,"5_3_6EP_231"
"X5_3_6_5_EP",7.93973341054972,"5_3_6EP_231"
"X5_3_6_6_EP",2.25966068450284,"5_3_6EP_231"
"X5_3_6_7_EP",4.25103824175206,"5_3_6EP_231"
"X5_3_6_8_EP",2.08720333018505,"5_3_6EP_231"
"X5_3_6_9_EP",1.80296622666825,"5_3_6EP_231"
"X5_3_7_1_EP",8.34900430054767,"5_3_7EP_232"
"X5_3_7_10_EP",7.56589726342209,"5_3_7EP_232"
"X5_3_7_2_EP",6.02118772685139,"5_3_7EP_232"
"X5_3_7_3_EP",4.72532045959972,"5_3_7EP_232"
"X5_3_7_4_EP",5.40763654418008,"5_3_7EP_232"
"X5_3_7_5_EP",1.88946384722577,"5_3_7EP_232"
"X5_3_7_6_EP",6.84536911171881,"5_3_7EP_232"
"X5_3_7_7_EP",4.99233175525835,"5_3_7EP_232"
"X5_3_7_8_EP",1.71635900407546,"5_3_7EP_232"
"X5_3_7_9_EP",8.3384874510219,"5_3_7EP_232"
"X6_1_1_1_EP",4.71337864993143,"6_1_1EP_233"
"X6_1_1_10_EP",3.12059260812006,"6_1_1EP_233"
"X6_1_1_2_EP",2.67400635499108,"6_1_1EP_233"
"X6_1_1_3_EP",7.7470600779682,"6_1_1EP_233"
"X6_1_1_4_EP",2.57695081730665,"6_1_1EP_233"
"X6_1_1_5_EP",8.34647944602881,"6_1_1EP_233"
"X6_1_1_6_EP",1.98357362827466,"6_1_1EP_233"
"X6_1_1_7_EP",5.66610061561294,"6_1_1EP_233"
"X6_1_1_8_EP",2.36753808896808,"6_1_1EP_233"
"X6_1_1_9_EP",4.62717639176711,"6_1_1EP_233"
"X6_1_2_1_EP",6.05293183620278,"6_1_2EP_234"
"X6_1_2_10_EP",2.38525176297181,"6_1_2EP_234"
"X6_1_2_2_EP",1.53981105608476,"6_1_2EP_234"
"X6_1_2_3_EP",6.40164741802427,"6_1_2EP_234"
"X6_1_2_4_EP",3.77568488065952,"6_1_2EP_234"
"X6_1_2_5_EP",5.57801619500121,"6_1_2EP_234"
"X6_1_2_6_EP",5.95004200872245,"6_1_2EP_234"
"X6_1_2_7_EP",3.66327162443018,"6_1_2EP_234"
"X6_1_2_8_EP",2.94574316107028,"6_1_2EP_234"
"X6_1_2_9_EP",3.10687401946254,"6_1_2EP_234"
"X6_1_3_1_EP",3.90643572574758,"6_1_3EP_235"
"X6_1_3_10_EP",4.47216342155574,"6_1_3EP_235"
"X6_1_3_2_EP",7.8539033535769,"6_1_3EP_235"
"X6_1_3_3_EP",6.91714157509122,"6_1_3EP_235"
"X6_1_3_4_EP",8.34630847363878,"6_1_3EP_235"
"X6_1_3_5_EP",7.66130346836233,"6_1_3EP_235"
"X6_1_3_6_EP",6.29808619346237,"6_1_3EP_235"
"X6_1_3_7_EP",2.36753808896808,"6_1_3EP_235"
"X6_1_3_8_EP",4.99233175525835,"6_1_3EP_235"
"X6_1_3_9_EP",3.42739977479296,"6_1_3EP_235"
"X6_1_4_1_EP",5.00910873239951,"6_1_4EP_236"
"X6_1_4_10_EP",3.32618789805071,"6_1_4EP_236"
"X6_1_4_2_EP",5.58900953414575,"6_1_4EP_236"
"X6_1_4_3_EP",7.37311283451483,"6_1_4EP_236"
"X6_1_4_4_EP",2.03759486920623,"6_1_4EP_236"
"X6_1_4_5_EP",1.69952908799355,"6_1_4EP_236"
"X6_1_4_6_EP",8.32890774255425,"6_1_4EP_236"
"X6_1_4_7_EP",6.37104694545721,"6_1_4EP_236"
"X6_1_4_8_EP",1.93097955367435,"6_1_4EP_236"
"X6_1_4_9_EP",6.7279038729337,"6_1_4EP_236"
"X6_2_1_1_EP",3.62702126045875,"6_2_1EP_237"
"X6_2_1_10_EP",7.11176067227908,"6_2_1EP_237"
"X6_2_1_2_EP",8.1858772896295,"6_2_1EP_237"
"X6_2_1_3_EP",8.2984096809314,"6_2_1EP_237"
"X6_2_1_4_EP",5.12721445844983,"6_2_1EP_237"
"X6_2_1_5_EP",4.11996452423432,"6_2_1EP_237"
"X6_2_1_6_EP",8.09243273354192,"6_2_1EP_237"
"X6_2_1_7_EP",8.18796165624077,"6_2_1EP_237"
"X6_2_1_8_EP",4.80917418179349,"6_2_1EP_237"
"X6_2_1_9_EP",4.77809802818882,"6_2_1EP_237"
"X6_2_2_1_EP",5.04734154544436,"6_2_2EP_238"
"X6_2_2_10_EP",8.33275600110775,"6_2_2EP_238"
"X6_2_2_2_EP",8.346911354703,"6_2_2EP_238"
"X6_2_2_3_EP",6.72000110734499,"6_2_2EP_238"
"X6_2_2_4_EP",0.608221357709105,"6_2_2EP_238"
"X6_2_2_5_EP",0.577028136871011,"6_2_2EP_238"
"X6_2_2_6_EP",8.35353016277772,"6_2_2EP_238"
"X6_2_2_7_EP",8.12221114471853,"6_2_2EP_238"
"X6_2_2_8_EP",1.74316627816736,"6_2_2EP_238"
"X6_2_2_9_EP",8.17515593157446,"6_2_2EP_238"
"X6_2_3_1_EP",5.20774283409731,"6_2_3EP_239"
"X6_2_3_10_EP",3.7597925852256,"6_2_3EP_239"
"X6_2_3_2_EP",8.35206752861627,"6_2_3EP_239"
"X6_2_3_3_EP",7.7547927402387,"6_2_3EP_239"
"X6_2_3_4_EP",2.39588323610258,"6_2_3EP_239"
"X6_2_3_5_EP",7.94253165067979,"6_2_3EP_239"
"X6_2_3_6_EP",7.58016116607451,"6_2_3EP_239"
"X6_2_3_7_EP",7.85445225603926,"6_2_3EP_239"
"X6_2_3_8_EP",8.355967020217,"6_2_3EP_239"
"X6_2_3_9_EP",8.3496706826974,"6_2_3EP_239"
"X6_2_4_1_EP",8.33071524251335,"6_2_4EP_240"
"X6_2_4_10_EP",3.59825572684003,"6_2_4EP_240"
"X6_2_4_2_EP",6.6748343596844,"6_2_4EP_240"
"X6_2_4_3_EP",6.55953325030718,"6_2_4EP_240"
"X6_2_4_4_EP",6.22426581981806,"6_2_4EP_240"
"X6_2_4_5_EP",0.89672494953041,"6_2_4EP_240"
"X6_2_4_6_EP",2.88809448480871,"6_2_4EP_240"
"X6_2_4_7_EP",8.35294338793871,"6_2_4EP_240"
"X6_2_4_8_EP",7.65882838525051,"6_2_4EP_240"
"X6_2_4_9_EP",8.33908566634928,"6_2_4EP_240"
"X6_2_5_1_EP",7.19606613335512,"6_2_5EP_241"
"X6_2_5_10_EP",3.42080037173881,"6_2_5EP_241"
"X6_2_5_2_EP",8.35094545526339,"6_2_5EP_241"
"X6_2_5_3_EP",0.847852948281309,"6_2_5EP_241"
"X6_2_5_4_EP",8.32766739613672,"6_2_5EP_241"
"X6_2_5_5_EP",4.62336885417446,"6_2_5EP_241"
"X6_2_5_6_EP",6.68936378517585,"6_2_5EP_241"
"X6_2_5_7_EP",8.23361187417983,"6_2_5EP_241"
"X6_2_5_8_EP",5.7560104280535,"6_2_5EP_241"
"X6_2_5_9_EP",5.08513068659631,"6_2_5EP_241"
"X6_2_6_1_EP",8.18932223025905,"6_2_6EP_242"
"X6_2_6_10_EP",6.70195953306737,"6_2_6EP_242"
"X6_2_6_2_EP",5.28992861280622,"6_2_6EP_242"
"X6_2_6_3_EP",5.38739111859845,"6_2_6EP_242"
"X6_2_6_4_EP",5.50267317141965,"6_2_6EP_242"
"X6_2_6_5_EP",8.08084953736818,"6_2_6EP_242"
"X6_2_6_6_EP",8.35028235697454,"6_2_6EP_242"
"X6_2_6_7_EP",8.34064646762993,"6_2_6EP_242"
"X6_2_6_9_EP",8.27075192530394,"6_2_6EP_242"
"X6_2_7_1_EP",8.33360731977301,"6_2_7EP_243"
"X6_2_7_10_EP",4.62299955260546,"6_2_7EP_243"
"X6_2_7_2_EP",3.76021731487638,"6_2_7EP_243"
"X6_2_7_3_EP",5.38901470358557,"6_2_7EP_243"
"X6_2_7_4_EP",7.99431378842189,"6_2_7EP_243"
"X6_2_7_5_EP",7.94365580937984,"6_2_7EP_243"
"X6_2_7_6_EP",3.9570450827161,"6_2_7EP_243"
"X6_2_7_7_EP",7.43546825755694,"6_2_7EP_243"
"X6_2_7_8_EP",7.5241787242269,"6_2_7EP_243"
"X6_2_7_9_EP",6.46504750758039,"6_2_7EP_243"
"X6_3_1_1_EP",0.586975640609469,"6_3_1EP_244"
"X6_3_1_10_EP",1.71862523558814,"6_3_1EP_244"
"X6_3_1_2_EP",6.35738537257658,"6_3_1EP_244"
"X6_3_1_3_EP",1.48934342369308,"6_3_1EP_244"
"X6_3_1_4_EP",8.16575713938071,"6_3_1EP_244"
"X6_3_1_5_EP",8.32048712353382,"6_3_1EP_244"
"X6_3_1_6_EP",3.26861281515031,"6_3_1EP_244"
"X6_3_1_7_EP",5.38114317559859,"6_3_1EP_244"
"X6_3_1_8_EP",7.87019311932604,"6_3_1EP_244"
"X6_3_1_9_EP",0.641830024378562,"6_3_1EP_244"
"X6_3_2_1_EP",7.76477735299565,"6_3_2EP_245"
"X6_3_2_10_EP",8.24281132114985,"6_3_2EP_245"
"X6_3_2_2_EP",5.28042382055006,"6_3_2EP_245"
"X6_3_2_3_EP",7.28876227037264,"6_3_2EP_245"
"X6_3_2_4_EP",7.964681826467,"6_3_2EP_245"
"X6_3_2_5_EP",3.17973950495789,"6_3_2EP_245"
"X6_3_2_6_EP",8.2630510683462,"6_3_2EP_245"
"X6_3_2_7_EP",8.34559070868576,"6_3_2EP_245"
"X6_3_2_8_EP",8.32444706941221,"6_3_2EP_245"
"X6_3_2_9_EP",3.84749382901527,"6_3_2EP_245"
"X6_3_3_1_EP",7.52591742187082,"6_3_3EP_246"
"X6_3_3_10_EP",8.32206348570164,"6_3_3EP_246"
"X6_3_3_2_EP",7.82087867471402,"6_3_3EP_246"
"X6_3_3_3_EP",8.34209546568623,"6_3_3EP_246"
"X6_3_3_4_EP",3.25949655902067,"6_3_3EP_246"
"X6_3_3_5_EP",8.35227744790751,"6_3_3EP_246"
"X6_3_3_6_EP",7.36195534526396,"6_3_3EP_246"
"X6_3_3_7_EP",7.07282955152799,"6_3_3EP_246"
"X6_3_3_8_EP",1.63478628746841,"6_3_3EP_246"
"X6_3_3_9_EP",6.66496322777517,"6_3_3EP_246"
"X6_3_4_1_EP",3.58871752042468,"6_3_4EP_247"
"X6_3_4_10_EP",5.60113752026593,"6_3_4EP_247"
"X6_3_4_2_EP",3.26614341849656,"6_3_4EP_247"
"X6_3_4_4_EP",2.60925493855687,"6_3_4EP_247"
"X6_3_4_5_EP",2.94338349014536,"6_3_4EP_247"
"X6_3_4_6_EP",7.56494350200503,"6_3_4EP_247"
"X6_3_4_7_EP",3.04810022891262,"6_3_4EP_247"
"X6_3_4_8_EP",2.16267457303513,"6_3_4EP_247"
"X6_3_4_9_EP",7.92621190003427,"6_3_4EP_247"
"X6_3_5_1_EP",6.9383457476444,"6_3_5EP_248"
"X6_3_5_10_EP",2.85131972154313,"6_3_5EP_248"
"X6_3_5_2_EP",3.39317699772438,"6_3_5EP_248"
"X6_3_5_3_EP",7.59205432754957,"6_3_5EP_248"
"X6_3_5_4_EP",8.33260710408442,"6_3_5EP_248"
"X6_3_5_5_EP",0.816533278816045,"6_3_5EP_248"
"X6_3_5_6_EP",8.1064485591339,"6_3_5EP_248"
"X6_3_5_7_EP",8.09386154512046,"6_3_5EP_248"
"X6_3_5_8_EP",7.00902469614357,"6_3_5EP_248"
"X6_3_5_9_EP",2.29620374315177,"6_3_5EP_248"
"X6_3_6_1_EP",3.80204818166653,"6_3_6EP_249"
"X6_3_6_10_EP",6.34418134231553,"6_3_6EP_249"
"X6_3_6_2_EP",7.09340668253287,"6_3_6EP_249"
"X6_3_6_4_EP",1.52631466362867,"6_3_6EP_249"
"X6_3_6_5_EP",4.99706159362276,"6_3_6EP_249"
"X6_3_6_6_EP",7.87341172377955,"6_3_6EP_249"
"X6_3_6_7_EP",8.3583049384967,"6_3_6EP_249"
"X6_3_6_8_EP",7.55005875299309,"6_3_6EP_249"
"X6_3_6_9_EP",4.38367278547594,"6_3_6EP_249"
"X7_1_1_1_EP",8.33016190521321,"7_1_1EP_250"
"X7_1_1_10_EP",4.71309999819163,"7_1_1EP_250"
"X7_1_1_2_EP",8.35584473740705,"7_1_1EP_250"
"X7_1_1_3_EP",1.95023413107363,"7_1_1EP_250"
"X7_1_1_4_EP",5.29339900131376,"7_1_1EP_250"
"X7_1_1_5_EP",4.90398307789591,"7_1_1EP_250"
"X7_1_1_6_EP",1.90693665030185,"7_1_1EP_250"
"X7_1_1_7_EP",6.04511001090766,"7_1_1EP_250"
"X7_1_1_9_EP",0.962674874914656,"7_1_1EP_250"
"X7_1_2_1_EP",2.32625936126798,"7_1_2EP_251"
"X7_1_2_10_EP",1.57981956055375,"7_1_2EP_251"
"X7_1_2_2_EP",8.23051111691889,"7_1_2EP_251"
"X7_1_2_3_EP",6.90349973442967,"7_1_2EP_251"
"X7_1_2_4_EP",3.55978167120789,"7_1_2EP_251"
"X7_1_2_5_EP",8.35584302810706,"7_1_2EP_251"
"X7_1_2_6_EP",8.20282878641841,"7_1_2EP_251"
"X7_1_2_7_EP",3.93060722038998,"7_1_2EP_251"
"X7_1_2_8_EP",5.99246008820256,"7_1_2EP_251"
"X7_1_2_9_EP",4.63890553557416,"7_1_2EP_251"
"X7_1_3_1_EP",1.03440252808657,"7_1_3EP_252"
"X7_1_3_10_EP",7.30969885557583,"7_1_3EP_252"
"X7_1_3_2_EP",7.94743570383187,"7_1_3EP_252"
"X7_1_3_3_EP",3.0376842638454,"7_1_3EP_252"
"X7_1_3_4_EP",8.3362776295845,"7_1_3EP_252"
"X7_1_3_5_EP",8.32470855492025,"7_1_3EP_252"
"X7_1_3_6_EP",7.51699759473165,"7_1_3EP_252"
"X7_1_3_7_EP",8.34229469607739,"7_1_3EP_252"
"X7_1_3_8_EP",7.41900036885582,"7_1_3EP_252"
"X7_1_3_9_EP",8.34938564539298,"7_1_3EP_252"
"X7_1_4_1_EP",2.87636754517717,"7_1_4EP_253"
"X7_1_4_2_EP",7.49026534695289,"7_1_4EP_253"
"X7_1_4_3_EP",8.3125712261158,"7_1_4EP_253"
"X7_1_4_4_EP",7.38258270625109,"7_1_4EP_253"
"X7_1_4_5_EP",8.33417949640278,"7_1_4EP_253"
"X7_1_4_6_EP",1.41002266104578,"7_1_4EP_253"
"X7_1_4_7_EP",3.74200874339613,"7_1_4EP_253"
"X7_1_4_8_EP",7.4912918731011,"7_1_4EP_253"
"X7_1_4_9_EP",8.07428192331022,"7_1_4EP_253"
"X7_1_5_1_EP",4.19113595187636,"7_1_5EP_254"
"X7_1_5_10_EP",2.19943191419164,"7_1_5EP_254"
"X7_1_5_2_EP",8.08072428633812,"7_1_5EP_254"
"X7_1_5_3_EP",3.06421999806397,"7_1_5EP_254"
"X7_1_5_4_EP",5.23241911295463,"7_1_5EP_254"
"X7_1_5_5_EP",7.88453004945931,"7_1_5EP_254"
"X7_1_5_6_EP",8.32925131685657,"7_1_5EP_254"
"X7_1_5_7_EP",8.33273043403886,"7_1_5EP_254"
"X7_1_5_8_EP",8.30744038092428,"7_1_5EP_254"
"X7_1_5_9_EP",4.14255903245967,"7_1_5EP_254"
"X7_2_1_1_EP",8.30336716363606,"7_2_1EP_255"
"X7_2_1_10_EP",4.54371180470797,"7_2_1EP_255"
"X7_2_1_2_EP",6.81099319655669,"7_2_1EP_255"
"X7_2_1_3_EP",2.16616109973194,"7_2_1EP_255"
"X7_2_1_4_EP",3.27092656084797,"7_2_1EP_255"
"X7_2_1_5_EP",2.20064349830021,"7_2_1EP_255"
"X7_2_1_6_EP",7.93900027657394,"7_2_1EP_255"
"X7_2_1_7_EP",8.2413157720879,"7_2_1EP_255"
"X7_2_1_8_EP",0.752082446837647,"7_2_1EP_255"
"X7_2_1_9_EP",6.84293855100919,"7_2_1EP_255"
"X7_2_2_1_EP",8.31000572858208,"7_2_2EP_256"
"X7_2_2_10_EP",8.34297813349042,"7_2_2EP_256"
"X7_2_2_2_EP",0.801231090421348,"7_2_2EP_256"
"X7_2_2_4_EP",4.01233088687169,"7_2_2EP_256"
"X7_2_2_5_EP",4.56227922634004,"7_2_2EP_256"
"X7_2_2_6_EP",7.18169445843099,"7_2_2EP_256"
"X7_2_2_7_EP",8.35055681245948,"7_2_2EP_256"
"X7_2_2_8_EP",7.56519506416527,"7_2_2EP_256"
"X7_2_2_9_EP",8.33820817282507,"7_2_2EP_256"
"X7_2_3_1_EP",6.8035230620501,"7_2_3EP_257"
"X7_2_3_10_EP",8.35049801241682,"7_2_3EP_257"
"X7_2_3_2_EP",8.35181549260693,"7_2_3EP_257"
"X7_2_3_3_EP",6.92454971259926,"7_2_3EP_257"
"X7_2_3_4_EP",1.61932050238472,"7_2_3EP_257"
"X7_2_3_5_EP",7.33032070804353,"7_2_3EP_257"
"X7_2_3_6_EP",1.29781768491924,"7_2_3EP_257"
"X7_2_3_7_EP",8.33068529253823,"7_2_3EP_257"
"X7_2_3_8_EP",6.23118864227208,"7_2_3EP_257"
"X7_2_3_9_EP",8.34944739077565,"7_2_3EP_257"
"X7_2_4_1_EP",7.29107783463431,"7_2_4EP_258"
"X7_2_4_10_EP",6.37757106301693,"7_2_4EP_258"
"X7_2_4_3_EP",8.13989740480842,"7_2_4EP_258"
"X7_2_4_4_EP",8.08797885755394,"7_2_4EP_258"
"X7_2_4_5_EP",8.33749345774075,"7_2_4EP_258"
"X7_2_4_6_EP",8.34288505667484,"7_2_4EP_258"
"X7_2_4_7_EP",8.31693270583654,"7_2_4EP_258"
"X7_2_4_8_EP",8.34748025260165,"7_2_4EP_258"
"X7_2_4_9_EP",5.22544103273136,"7_2_4EP_258"
