ID,Ambient_Humidity,Ambient_Temperature,Leaf_Angle,Leaf_Temp_Differential,LEF,Light_Intensity (PAR),NPQt,Phi2,PhiNO,PhiNPQ,Relative_Chlorophyll,time,label,taxon,thickness,thicknessReliable,absorbance_420,absorbance_530,absorbance_605,absorbance_650,absorbance_730,absorbance_850,absorbance_880,absorbance_940,angle,angle_direction,B,baseline,compass,compass_direction,contactless_temp,detector_read1,detector_read2,ecs_initial,ecs_max,ecs_r_squared,ECSt,flatten_slope,FmPrime,FoPrime,Fs,FvP/FmP,G,gH+,humidity,humidity2,light2_raw1,light2_raw2,light2_raw3,light6_raw1,light6_raw2,light6_raw3,light_intensity,light_intensity_raw,MPF_rsquared,MPF_slope,NPQt_MPF,NPQt_noMPF,Phi2_MPF,PhiNPQ_MPF,PhiNPQ_noMPF,pitch,pressure,pressure2,qL,qP,R,ratio_MPF/noMPF_Phi2,ratio_MPF/noMPF_PhiNO,ratio_MPF/noMPF_PhiNPQ,Rel_Chl_intensity,RFd,roll,SPAD_420,SPAD_420_intensity,SPAD_530,SPAD_530_intensity,SPAD_605,SPAD_605_intensity,SPAD_650,SPAD_650_intensity,SPAD_730,SPAD_730_intensity,SPAD_850,SPAD_850_intensity,SPAD_880,SPAD_880_intensity,spad_raw1,spad_raw2,spad_raw3,temperature,temperature2,TimeofDay,vH+,User,Device ID,Latitude,Longitude,Issues,note,photo,status
946655,18.799805,36.630001,12.52,-3.740001,150.152,1142,0.506,0.292,0.47,0.238,43.131154,8/11/18 14:31,2_3_3_5,Chamaenerion angustifolium var. angustifolium,1.09,Y,1.777,1.342,1.471,1.664,0.4,0.458,0.491,0.52,12.52,NE,511,451.0370144,90,E,32.89,7755,3218,26479.53,26577.6,-0.467959094,0.0016,-0.0325,10499.803,2476,7432,0.764,548,8.9641,18.799805,19.72168,587,3598,8001,9025.5,36032,36038,1142,2163,-0.999,-5000774.543,,,,,,-5.34,724.697998,725.699219,0.127,0.382,1401,1.39745,0.67823,0.70372,1,0.413,11.33,125.68,1,82.19,1,95.12,1,43.13,1,-12.03,1,-6.27,1,-2.95,1,114.41,108.79,92.52,36.630001,36.709999,14.52472222,0.00017818,harrisonjg,01:12:37:24,43.76054839,-110.8872861,,,,submitted
946654,20.083984,36.509998,40.68,-1.779998,131.422,946,0.887,0.309,0.366,0.325,24.1551792,8/11/18 14:34,2_3_3_6,Chamaenerion angustifolium var. angustifolium,0.9,Y,1.179,0.967,1.061,1.156,0.331,0.434,0.454,0.494,40.68,SE,424,439.8300757,90,E,34.73,7590,7763,29914.65,29957.47,0.27184765,0.0007,0.0221,7779.046,2170,5377.5,0.721,454,12.5013,20.083984,20.703125,1890.5,11865,26403,9586.5,38344.5,38355.5,946,1776,-1,-3577875.302,,,,,,19.92,724.799377,725.778748,0.173,0.428,1141,1.34229,0.73999,0.77409,1,0.447,36.24,68.49,1,47.28,1,56.7,1,24.16,1,-16.28,1,-5.97,1,-4.04,1,66.23,59.67,43.37,36.509998,36.610001,14.57611111,0.00005328,harrisonjg,01:12:37:24,43.76056262,-110.887386,,,,submitted
946653,16.569336,37.189999,11.34,-1.719999,146.983,1419,0.654,0.23,0.465,0.304,2.08349744,8/11/18 14:38,2_3_3_7,Chamaenerion angustifolium var. angustifolium,0.29,Y,0.256,0.245,0.338,0.263,0.118,0.142,0.187,0.161,11.34,S,625,330.6812851,90,E,35.47,5983,42175,24752.62,24727.14,0.263809661,NA,0.0785,3363.113,851,2589,0.747,670,NA,16.569336,17.163086,14778,65535,58681.5,20620,65535,65535,1419,2645,-0.999,-1644793.762,,,,,,11.28,725.02948,725.994995,0.101,0.308,1695,1.67898,0.70079,0.73074,1,0.299,-1.16,9.5,1,8.32,1,17.62,1,2.08,1,-4.39,1,-1.93,1,2.6,1,10.19,8.73,31.95,37.189999,37.279999,14.63444444,NA,harrisonjg,01:12:37:24,43.76037585,-110.8874455,2,,,submitted
946652,15.736328,37.360001,11.73,-1.410001,189.327,1473,0.76,0.286,0.406,0.309,53.47380859,8/11/18 14:41,2_3_3_8,Chamaenerion angustifolium var. angustifolium,1.4,Y,,1.412,1.597,,0.402,0.458,0.492,0.519,11.73,SE,649,457.3536526,90,E,35.95,7848,2754,24809.54,24898.52,-0.298304062,0.0015,-0.0157,9057.78,2401,6470.6,0.735,693,7.2784,15.736328,16.349609,321.5,1904.5,4228,9048.5,36175.5,36179,1473,2737,-0.999,-4996083.439,,,,,,7.89,725.219666,726.183655,0.144,0.389,1751,1.52824,0.68575,0.72172,1,0.4,8.7,186.76,1,89.26,1,107.81,1,53.47,1,-11.7,1,-6.13,1,-2.72,1,140.67,136.59,120.39,37.360001,37.48,14.69388889,0.00020177,harrisonjg,01:12:37:24,43.76060182,-110.8877844,,,,submitted
946651,18.206055,37.34,4.43,-1.35,185.622,1326,0.616,0.311,0.426,0.263,0.673493501,8/11/18 14:45,2_3_3_9,Chamaenerion angustifolium var. angustifolium,0.31,Y,0.187,0.186,0.274,0.19,0.087,0.109,0.159,0.124,4.43,N,577,309.9654288,90,E,35.99,5678,48367,21939.24,21886.62,0.446969479,NA,0.1585,2637.034,656,1816.7,0.751,616,NA,18.206055,19.220703,17499.5,65535,57584,22482,65535,65535,1326,2445,-0.999,-1483941.593,,,,,,-4.41,725.243286,726.249939,0.15,0.414,1559,1.45832,0.6579,0.69035,1,0.452,-0.42,6.32,1,6.2,1,14.98,1,0.67,1,-3.67,1,-1.5,1,3.54,1,6.61,8.73,32.77,37.34,37.34,14.75944444,NA,harrisonjg,01:12:37:24,43.76065613,-110.8877866,3,,,submitted
946650,18.792969,37.849998,12.75,-1.049998,198.402,1214,2.357,0.363,0.19,0.447,54.62386766,8/11/18 14:50,2_3_3_10,Chamaenerion angustifolium var. angustifolium,0.95,Y,,1.354,1.599,,0.429,0.456,0.507,0.514,12.75,E,547,497.630711,90,E,36.8,8441,3115,24263.08,24378.07,-0.609060622,0.0019,-0.0437,6654.407,2712,4237.7,0.592,586,7.5974,18.792969,19.886719,304,1809,4015,9152.5,36617.5,36633.5,1214,2269,-0.985,-6287773.161,,,,,,3.48,725.273071,726.273621,0.392,0.613,1448,1.80857,0.57362,0.69564,1,0.57,12.27,198.78,1,83.98,1,108.5,1,54.62,1,-8.51,1,-5.79,1,-0.73,1,143.59,139.35,123.17,37.849998,37.939999,14.83555556,0.00025497,harrisonjg,01:12:37:24,43.76064305,-110.8878045,,,,submitted
946649,14.077148,34.669998,10.33,-1.479998,90.823,1420,2.86,0.142,0.222,0.636,50.60653801,8/11/18 14:59,2_3_4_1,Symphyotrichum foliaceum var. apricum,0.41,Y,,1.338,1.475,,0.413,0.482,0.522,0.547,10.33,S,623,529.0101393,90,E,33.19,8903,3173,23908.03,24010.67,-0.888692115,NA,-0.1112,7456.462,3293,6396.7,0.558,666,NA,14.077148,14.419922,356.5,2130.5,4737.5,8486,33893.5,33894,1420,2645,-0.986,-3352309.587,,,,,,9.63,724.683533,725.795166,0.131,0.255,1698,2.82318,0.7797,0.85179,1,0.166,3.77,204.87,1,79.13,1,92.8,1,50.61,1,-13.42,1,-6.45,1,-2.52,1,133.39,128.89,112.61,34.669998,34.77,14.985,NA,harrisonjg,01:12:37:24,43.76076958,-110.8875101,1,,,submitted
946648,16.228516,35.889999,8.37,-1.919999,185.31,1177,5.268,0.35,0.104,0.546,43.98188263,8/11/18 15:04,2_3_4_2,Symphyotrichum foliaceum var. apricum,0.84,Y,,1.199,1.348,1.704,0.4,0.472,0.517,0.538,8.37,NE,518,485.5408014,90,E,33.97,8263,4455,25235.63,25356.64,-0.862359581,0.002,-0.0961,4169.632,2344,2710.8,0.438,556,8.3001,16.228516,17.082031,535.5,3244.5,7217,8654.5,34607,34602,1177,2204,-0.993,-3351157.958,,,,,,-4.9,725.016174,726.118408,0.691,0.799,1419,1.64692,0.55904,0.76743,1,0.538,6.79,179.79,1,66.08,1,80.93,1,43.98,1,-13.88,1,-6.64,1,-2.12,1,116.57,111.53,95.23,35.889999,35.990002,15.07388889,0.00023628,harrisonjg,01:12:37:24,43.76051804,-110.8877685,,,,submitted
946647,14.192383,36.93,20.04,-1.35,106.966,1561,0.971,0.152,0.43,0.418,9.885781804,8/11/18 15:07,2_3_4_3,Symphyotrichum foliaceum var. apricum,0.32,Y,0.694,0.581,0.749,0.73,0.267,0.353,0.394,0.43,20.04,SE,684,447.6409724,90,E,35.58,7705,19455,28418.96,28440.21,-0.045393003,0.0012,-0.0067,6226.897,1791,5278.7,0.712,732,534.2888,14.192383,14.625977,5052,31843.5,65535,11122,44601,44608,1561,2904,-0.993,-2924004.086,,,,,,15.09,724.752014,725.746399,0.073,0.214,1862,2.71356,0.74695,0.78281,1,0.18,13.35,26.48,1,15.18,1,31.9,1,9.89,1,-16.24,1,-7.7,1,-3.54,1,30,23.36,10.45,36.93,37.009998,15.13055556,0.00000222,harrisonjg,01:12:37:24,43.7608117,-110.8876038,,,,submitted
946646,14.567383,37.68,9.07,-1.99,128.987,1576,0.523,0.182,0.537,0.281,1.898385191,8/11/18 15:11,2_3_4_4,Symphyotrichum foliaceum var. apricum,0.38,Y,0.284,0.279,0.32,0.285,0.141,0.166,0.213,0.188,9.07,S,687,360.1589299,90,E,35.69,6417,38974,24085.13,24108.33,-0.364723745,0,-0.0987,3890.009,925,3182.5,0.762,733,0,14.567383,14.90918,14050,65535,61141.5,19392.5,65535,65535,1576,2897,-0.992,-2212521.234,,,,,,9.06,724.864319,725.809814,0.069,0.239,1840,2.71996,0.64018,0.66954,1,0.222,-0.42,9.59,1,9.11,1,13.15,1,1.9,1,-4.75,1,-2.2,1,2.52,1,9.72,8.73,30.17,37.68,37.790001,15.18416667,0,harrisonjg,01:12:37:24,43.76069927,-110.8875815,1,,,submitted
946645,10.94043,37.48,17.85,-1.45,62.295,253,0.477,0.547,0.307,0.146,56.9358015,8/11/18 15:14,2_3_4_5,Symphyotrichum foliaceum var. apricum,0.52,Y,,1.409,1.573,,0.391,0.419,0.486,0.501,17.85,SE,109,475.896042,90,E,36.03,8121,2711,23735.11,23796.33,-0.400699864,0.0011,-0.0275,12547.183,2915,5681.8,0.768,115,10.3427,10.94043,10.896484,273.5,1611,3577,9424.5,37769,37772,253,404,-1,-6163752.561,,,,,,8.14,724.458984,725.450928,0.366,0.713,221,1.11349,0.6595,0.68503,1,1.208,15.94,213.72,1,90.75,1,107.16,1,56.94,1,-11.1,1,-8.26,1,-1.56,1,149.46,145.73,129.52,37.48,37.599998,15.24388889,0.00010155,harrisonjg,01:12:37:24,,,,,,submitted
946644,12.452148,36.689999,13.82,-0.959999,34.488,132,0.301,0.581,0.322,0.097,49.66916109,8/11/18 15:18,2_3_4_6,Symphyotrichum foliaceum var. apricum,0.39,Y,,1.198,1.435,,0.384,0.438,0.491,0.508,13.82,NE,69,496.74774,90,E,35.73,8428,4513,26420.43,26458.13,-0.181661725,0.0006,-0.012,13801.707,2906,5788.3,0.789,79,8.9733,12.452148,13.091797,412,2476.5,5516,9284.5,37160.5,37164,132,249,-0.96,-6054277.765,,,,,,-8.34,724.844055,725.893921,0.369,0.735,149,1.07909,0.63676,0.65447,1,1.384,11.05,199.77,1,68.95,1,92.71,1,49.67,1,-12.42,1,-7.02,1,-1.74,1,131.01,126.35,110,36.689999,36.82,15.30638889,0.00006946,harrisonjg,01:12:37:24,,,,,,submitted
946643,15.791016,37.950001,3.54,-1.030001,117.07,1163,1.864,0.224,0.271,0.505,6.321386373,8/11/18 15:22,2_3_4_7,Symphyotrichum foliaceum var. apricum,0.2,Y,0.557,0.495,0.652,0.598,0.248,0.321,0.359,0.389,3.54,SE,503,414.4276814,90,E,36.92,7216,23867,26395.59,26401.16,0.229914746,0,0.0374,4594.283,1699,3566.6,0.63,539,0,15.791016,16.066406,6833,43090,65535,12212.5,49072.5,49066,1163,2131,-0.997,-2093178.444,,,,,,2.5,724.613892,725.591064,0.169,0.355,1351,1.62542,0.77571,0.8297,1,0.288,2.51,16.8,1,10.6,1,26.26,1,6.32,1,-14.11,1,-6.76,1,-3.01,1,20.95,14.37,14.58,37.950001,38.060001,15.37666667,0,harrisonjg,01:12:37:24,,,,,,submitted
946642,13.541016,36.360001,18.85,-1.710001,130.341,1504,0.781,0.193,0.453,0.354,37.43993698,8/11/18 15:25,2_3_4_8,Symphyotrichum foliaceum var. apricum,0.54,Y,1.592,1.165,1.379,1.49,0.332,0.405,0.445,0.49,18.85,SE,657,466.3871244,90,E,34.65,7981,4911,27996.74,28067.11,-0.37712287,0.0012,-0.028,9464.287,2531,7641.6,0.733,703,4.8375,13.541016,14.328125,877.5,5451,12129.5,9672.5,38754,38756.5,1504,2799,-0.999,-4632510.818,,,,,,10.2,725.137573,726.199402,0.087,0.263,1797,2.02706,0.71761,0.75072,1,0.239,15.94,110.15,1,67.53,1,88.83,1,37.44,1,-15.85,1,-8.49,1,-4.47,1,99.96,93.91,77.6,36.360001,36.48,15.43111111,0.00025809,harrisonjg,01:12:37:24,,,,,,submitted
946641,17.360352,35.650002,16.76,-0.320002,67.762,251,0.172,0.6,0.341,0.059,29.09413155,8/11/18 15:29,2_3_4_9,Symphyotrichum foliaceum var. apricum,0.76,Y,1.299,1.045,1.179,1.303,0.362,0.449,0.475,0.515,16.76,SW,103,451.3766186,90,E,35.33,7760,6506,29158.77,29176.63,0.184099422,0.0003,0.0116,11750.322,2275,4701,0.806,110,13.7194,17.360352,18.416016,1350,8424,18750,9136,36557,36563,251,401,-0.989,-7258273.334,,,,,,8.41,724.586853,725.687012,0.36,0.744,223,1.11444,0.42525,0.44158,1,1.5,-14.55,78.44,1,52.96,1,66.38,1,29.09,1,-15.32,1,-6.59,1,-3.96,1,78.77,72.47,56.16,35.650002,35.75,15.49055556,0.00001941,harrisonjg,01:12:37:24,,,,,,submitted
946640,16.53418,34.349998,15.83,0.040002,149.303,1510,0.312,0.22,0.595,0.186,32.61914139,8/11/18 15:33,2_3_4_10,Symphyotrichum foliaceum var. apricum,0.39,Y,1.379,1.112,1.244,1.371,0.377,0.419,0.464,0.493,15.83,SE,667,467.405937,90,E,34.39,7996,5544,28730.47,28788,0.027024775,NA,0.0018,11042.169,2340,8615.9,0.788,711,NA,16.53418,17.013672,1154.5,7173.5,15966,9601.5,38410.5,38418.5,1510,2824,-0.998,-5220512.027,,,,,,6.72,724.402954,725.495483,0.076,0.279,1818,1.73316,0.6036,0.62357,1,0.282,14.37,88.6,1,61.89,1,75.05,1,32.62,1,-11.61,1,-7.42,1,-2.98,1,87.72,81.6,65.29,34.349998,34.48,15.56138889,NA,harrisonjg,01:12:37:24,,,1,,,submitted
946639,15.8125,33.990002,4.28,-1.060002,62.834,277,1.614,0.504,0.19,0.306,10.33871603,8/11/18 15:42,2_3_5_1,Ligusticum filicinum,0.6,Y,0.699,0.644,0.759,0.705,0.237,0.349,0.372,0.394,4.28,NW,126,416.8728317,90,E,32.93,7252,16588,28325.42,28326.84,-0.010681089,0,-0.0015,6087.331,2123,3018.8,0.651,136,0,15.8125,16.385742,5340.5,33647.5,65535,12072.5,48390,48398.5,277,515,-0.998,-5387344.689,,,,,,-3.46,724.362183,725.463196,0.544,0.774,327,1.31116,0.59207,0.67993,1,1.016,-2.51,30.53,1,24.97,1,36.53,1,10.34,1,-15.71,1,-4.5,1,-2.21,1,31.15,24.51,13.99,33.990002,34.080002,15.7075,0,harrisonjg,01:12:37:24,,,1,,,submitted
946638,15.393555,35.57,22.19,-2.76,169.946,1217,3.088,0.31,0.169,0.521,4.919259551,8/11/18 15:46,2_3_5_2,Ligusticum filicinum,1.4,Y,0.399,0.373,0.411,0.386,0.16,0.208,0.26,0.212,22.19,S,534,320.5610799,90,E,32.81,5834,31458,26273.14,26281.72,-0.087122274,0,-0.0186,2106.922,960,1453.1,0.544,576,0,15.393555,15.849609,11144.5,65535,64321,18354.5,65535,65535,1217,2246,-0.995,-1461070.952,,,,,,21.42,724.392761,725.468994,0.377,0.57,1424,1.65882,0.66169,0.77818,1,0.45,-5.97,18.67,1,16.07,1,19.88,1,4.92,1,-5.23,1,-0.36,1,4.84,1,17.39,8.73,27.97,35.57,35.68,15.76972222,0,harrisonjg,01:12:37:24,,,,,,submitted
946637,15.574219,36.599998,7.24,-2.509998,48.179,181,0.88,0.592,0.217,0.191,1.071287909,8/11/18 15:49,2_3_5_3,Ligusticum filicinum,0.47,Y,0.363,0.322,0.379,0.362,0.106,0.236,0.259,0.285,7.24,S,77,336.3866357,90,E,34.09,6067,35397,24113.47,24129.28,-0.148087054,0.0036,-0.035,6168.192,1716,2519.6,0.722,83,421.0486,15.574219,16.648438,11786.5,65535,65204,15500,62465,62477.5,181,294,-0.998,-5268701.577,,,,,,7.05,724.385803,725.446228,0.558,0.819,165,1.19664,0.56332,0.62018,1,1.448,1.64,7.79,1,3.63,1,9.36,1,1.07,1,-17.9,1,-4.96,1,-2.66,1,7.62,6.64,25.3,36.599998,36.709999,15.83222222,0.00000862,harrisonjg,01:12:37:24,,,1,,,submitted
946636,15.900391,33.919998,22.3,-0.989998,34.051,114,0.411,0.664,0.238,0.098,2.174084285,8/11/18 15:52,2_3_5_4,Ligusticum filicinum,0.66,Y,0.365,0.334,0.397,0.372,0.138,0.231,0.259,0.268,22.3,S,48,333.1943562,90,E,32.93,6020,34408,24563.17,24533.08,0.277976916,0,0.067,5113.833,1147,1719.5,0.776,51,0,15.900391,16.564453,11513.5,65535,63564,16149,65070.5,65087,114,182,-0.981,-2349788.583,,,,,,21.66,724.383423,725.542419,0.571,0.856,102,1.06396,0.64764,0.67064,1,1.974,-5.46,9.73,1,6.64,1,12.92,1,2.17,1,-12.94,1,-3.69,1,-0.84,1,10.42,8.42,28.18,33.919998,34.080002,15.87361111,0,harrisonjg,01:12:37:24,,,1,,,submitted
946635,17.390625,30.25,19.4,1.61,37.676,120,0.316,0.698,0.23,0.073,5.65183143,8/11/18 15:57,2_3_5_5,Ligusticum filicinum,0.53,Y,0.416,0.42,0.407,0.383,0.146,0.188,0.229,0.191,19.4,S,50,351.0575373,90,E,31.86,6283,28052,26322.6,26285.72,0.487558901,0,0.1046,7391.928,1570,2234.6,0.788,53,0,17.390625,18.132812,11210,65535,64814.5,19268.5,65535,65535,120,186,-0.998,-3505007.308,,,,,,18.79,724.281555,725.430908,0.622,0.886,100,1.05456,0.60517,0.6253,1,2.308,-4.94,22.51,1,22.93,1,21.62,1,5.65,1,-4.51,1,-0.27,1,3.79,1,19.25,8.73,27.63,30.25,30.360001,15.95083333,0,harrisonjg,01:12:37:24,,,1,,,submitted
946634,20.263672,31.68,16.57,-2.31,160.821,1242,1.369,0.288,0.301,0.412,6.616778259,8/11/18 16:01,2_3_5_6,Ligusticum filicinum,0.41,Y,0.586,0.531,0.559,0.577,0.171,0.318,0.313,0.36,16.57,SW,539,386.3763743,90,E,29.37,6803,21427,28488.41,28478.87,0.41392898,0,0.0837,7419.109,2425,5284.3,0.673,577,0,20.263672,21.194336,7173.5,45228.5,65535,13045,52286,52287,1242,2284,-0.993,-4469971.688,,,,,,8.14,724.431946,725.5625,0.196,0.427,1452,1.59455,0.70535,0.76101,1,0.404,-14.49,22.62,1,17.11,1,19.84,1,6.62,1,-18.9,1,-4.26,1,-4.71,1,21.7,15.02,17.35,31.68,31.75,16.02888889,0,harrisonjg,01:12:37:24,,,1,,,submitted
946633,17.003906,35.77,12.02,-3.78,138.12,835,1.1,0.368,0.301,0.331,7.195746357,8/11/18 16:05,2_3_5_7,Ligusticum filicinum,0.48,Y,0.511,0.484,0.495,0.51,0.108,0.238,0.274,0.278,12.02,NW,367,360.3626924,90,E,31.99,6420,24290,26484.78,26507.44,-0.079282725,0.0006,-0.0132,5984.419,1800,3784.6,0.699,396,103.1747,17.003906,17.601562,8382,52833,65535,15766.5,63478,63495,835,1545,-0.996,-4104487.34,,,,,,-6.53,724.477417,725.591064,0.25,0.526,982,1.43594,0.65725,0.71125,1,0.581,-10.11,23.35,1,20.63,1,21.75,1,7.2,1,-17.03,1,-3.98,1,-0.41,1,23.17,16.7,25.78,35.77,35.830002,16.09111111,0.00000606,harrisonjg,01:12:37:24,,,,,,submitted
946632,14.333984,36.029999,8.98,-3.779999,165.276,1407,3.739,0.261,0.156,0.583,2.024419063,8/11/18 16:09,2_3_5_8,Ligusticum filicinum,0.74,Y,0.317,0.326,0.32,0.289,0.133,0.201,0.243,0.189,8.98,S,618,341.4127779,90,E,32.25,6141,35145,24426.74,24417.46,0.250124676,0,0.0644,3003.655,1480,2219.6,0.507,666,0,14.333984,15.111328,13933,65535,60348,19370.5,65535,65535,1407,2624,-0.989,-2067771.32,,,,,,8.62,724.506226,725.586121,0.343,0.515,1681,1.97833,0.65549,0.7894,1,0.353,2.53,12.83,1,13.74,1,13.16,1,2.02,1,-5.6,1,1.27,1,5.43,1,10.04,8.73,30.74,36.029999,36.080002,16.16333333,0,harrisonjg,01:12:37:24,,,1,,,submitted
946631,16.006836,38.279999,4.2,-2.399999,153.226,1240,3.962,0.275,0.146,0.579,2.579755809,8/11/18 16:13,2_3_5_9,Ligusticum filicinum,0.21,Y,0.268,0.294,0.307,0.268,0.064,0.152,0.184,0.154,4.2,S,547,312.7501832,90,E,35.88,5719,37866,24589.69,24523.12,0.264791128,0,0.0735,1960.177,988,1421.9,0.496,591,0,16.006836,16.607422,14616.5,65535,60262,20995.5,65535,65535,1240,2310,-0.992,-1381917.942,,,,,,4.15,724.349365,725.351074,0.385,0.554,1475,1.91059,0.64182,0.78601,1,0.379,-0.65,11.47,1,14.07,1,15.3,1,2.58,1,-8.93,1,-0.15,1,3.09,1,11.45,8.73,30.8,38.279999,38.389999,16.22888889,0,harrisonjg,01:12:37:24,,,1,,,submitted
946630,14.606445,36.400002,6.68,-1.070002,21.657,72,0.546,0.668,0.214,0.117,7.459629776,8/11/18 16:18,2_3_5_10,Ligusticum filicinum,1.16,Y,0.652,0.582,0.676,0.632,0.222,0.332,0.356,0.393,6.68,W,30,397.3795505,90,E,35.33,6965,19214,28795.62,28777.43,0.293593098,0,0.0447,9537.608,2295,3162.3,0.759,32,0,14.606445,15.285156,6330.5,39860,65535,12095,48627,48629,72,113,-0.975,-4383073.887,,,,,,-2.32,724.131592,725.197327,0.639,0.88,63,1.05672,0.70541,0.73045,1,2.016,-6.26,25.86,1,18.88,1,28.26,1,7.46,1,-17.07,1,-6.14,1,-3.75,1,23.84,17.36,14.2,36.400002,36.560001,16.30472222,0,harrisonjg,01:12:37:24,,,1,,,submitted
946629,16.234375,33.52,5,-2.09,113.566,1234,0.878,0.205,0.424,0.372,27.31390311,8/11/18 16:28,2_3_6_1,Eucephalus engelmannii,0.18,Y,1.265,1.005,1.101,1.235,0.346,0.423,0.457,0.492,5,S,540,481.0580259,90,E,31.43,8197,7100,29088.9,29149.64,0.099167749,0.0008,0.0071,11566.428,3214,9200.9,0.722,581,24.2174,16.234375,16.712891,1578.5,9864.5,21957.5,9627.5,38466,38474,1234,2308,-0.996,-4895315.341,,,,,,4.92,723.999817,725.1026,0.099,0.283,1486,1.65645,0.76098,0.79203,1,0.257,0.9,77.31,1,51.23,1,60.92,1,27.31,1,-14.59,1,-6.92,1,-3.53,1,74.25,67.83,51.51,33.52,33.59,16.48277778,0.00003202,harrisonjg,01:12:37:24,,,,,,submitted
946628,21.178711,35.5,55.44,-2.53,132.83,1258,1.596,0.235,0.295,0.471,30.81528161,8/11/18 16:32,2_3_6_2,Eucephalus engelmannii,0.43,Y,1.58,0.987,1.134,1.305,0.309,0.411,0.439,0.473,55.44,E,552,450.357806,90,E,32.97,7745,7373,28357.8,28427.43,-0.41758575,0.0008,-0.0331,6539.375,2271,5005,0.653,589,6.5191,21.178711,23.25,1343.5,8363,18610.5,10054.5,40216,40213,1258,2338,-0.99,-3439853.896,,,,,,1.35,724.118103,725.225159,0.163,0.359,1499,1.71826,0.74477,0.79927,1,0.307,55.43,110.67,1,51.38,1,66.09,1,30.82,1,-16.43,1,-6.2,1,-3.48,1,83.14,76.93,60.61,35.5,35.57,16.54333333,0.00012731,harrisonjg,01:12:37:24,,,,,,submitted
946627,14.802734,34.09,5.15,-0.76,143.525,1038,0.745,0.307,0.397,0.296,28.34580544,8/11/18 16:37,2_3_6_3,Eucephalus engelmannii,0.39,Y,1.297,0.945,1.073,1.213,0.313,0.378,0.421,0.444,5.15,SW,456,436.7057171,90,E,33.33,7544,8202,29051.14,29122.29,-0.180035844,0.0011,-0.0142,9071.277,2389,6284,0.737,489,16.9162,14.802734,15.105469,1660.5,10354,23045.5,10756.5,43034,43041,1038,1939,-0.996,-4948513.811,,,,,,2.11,723.739075,724.841309,0.159,0.417,1247,1.43845,0.68877,0.72375,1,0.444,-4.7,85.29,1,50.09,1,62.86,1,28.35,1,-13.13,1,-6.61,1,-2.33,1,76.87,70.6,54.28,34.09,34.18,16.62666667,0.00006371,harrisonjg,01:12:37:24,,,,,,submitted
946626,20.553711,34.880001,9.5,-1.590001,138.128,1169,0.943,0.263,0.379,0.358,35.67546278,8/11/18 16:40,2_3_6_4,Eucephalus engelmannii,0.31,Y,1.719,1.026,1.204,1.398,0.297,0.372,0.422,0.443,9.5,SE,516,442.682751,90,E,33.29,7632,6785,28021.62,28109.06,-0.218773477,0.0012,-0.0158,8006.67,2280,5904.3,0.715,553,10.4553,20.553711,21.545898,1084.5,6707.5,14927.5,10783.5,43132,43135,1169,2181,-0.995,-3565314.938,,,,,,7.5,723.735779,724.850159,0.142,0.367,1399,1.43278,0.75548,0.78928,1,0.356,5.86,127.57,1,58.33,1,76.13,1,35.68,1,-14.61,1,-7.08,1,-2.11,1,95.48,89.55,73.24,34.880001,34.990002,16.68055556,0.0001152,harrisonjg,01:12:37:24,,,,,,submitted
946625,13.323242,35.470001,9.14,-1.340001,134.674,904,0.839,0.331,0.364,0.305,1.512406459,8/11/18 16:43,2_3_6_5,Eucephalus engelmannii,0.26,Y,0.235,0.219,0.275,0.234,0.097,0.128,0.173,0.147,9.14,W,396,317.5046421,90,E,34.13,5789,44611,22180.17,22152.13,0.254735359,NA,0.0708,3112.115,852,2081.8,0.726,423,NA,13.323242,13.673828,15800,65535,60773.5,21318.5,65535,65535,904,1674,-0.991,-1490239.901,,,,,,-2.1,723.742371,724.793762,0.187,0.456,1070,1.30489,0.7327,0.76609,1,0.495,-8.9,8.77,1,7.18,1,12.85,1,1.51,1,-4.97,1,-1.92,1,2.64,1,8.74,8.73,30.43,35.470001,35.599998,16.73194444,NA,harrisonjg,01:12:37:24,,,3,,,submitted
946624,16.427734,36.080002,5.81,-1.570002,116.569,1031,0.984,0.251,0.377,0.371,3.615596692,8/11/18 16:47,2_3_6_6,Eucephalus engelmannii,0.24,Y,0.405,0.357,0.393,0.403,0.156,0.211,0.255,0.263,5.81,SE,453,357.9175421,90,E,34.51,6384,32626,26735.46,26737.56,-0.270684649,0,-0.0592,4674.584,1351,3500.1,0.711,485,0,16.427734,16.953125,10705.5,65535,63976,16336.5,65535,65535,1031,1928,-0.993,-1890450.742,,,,,,3.73,723.729004,724.793274,0.136,0.353,1242,1.40214,0.7788,0.81052,1,0.336,4.46,14.2,1,9.45,1,13.01,1,3.62,1,-10.61,1,-5.2,1,-0.78,1,14.08,8.73,28.2,36.080002,36.169998,16.78611111,0,harrisonjg,01:12:37:24,,,,,,submitted
